============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
指令文件：test_commands.txt
总有效指令：108 条
Cache目录总数：4 个
单目录并行数：120
日志目录：每个Cache下的 logs/
============================================================

========================================
开始执行 Cache：smtc128 | 共 108 条指令 | 并行数：120
日志目录：smtc128/logs
========================================
✅ [16/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task16_20260417_184224.log
✅ [49/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task49_20260417_184224.log
✅ [46/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task46_20260417_184224.log
✅ [31/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task31_20260417_184224.log
✅ [107/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task107_20260417_184224.log
✅ [76/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task76_20260417_184224.log
✅ [58/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task58_20260417_184224.log
✅ [13/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task13_20260417_184224.log
✅ [44/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task44_20260417_184224.log
✅ [105/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task105_20260417_184224.log
✅ [54/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task54_20260417_184224.log
✅ [51/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task51_20260417_184224.log
✅ [100/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task100_20260417_184224.log
✅ [69/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task69_20260417_184224.log
✅ [70/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task70_20260417_184224.log
✅ [62/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task62_20260417_184224.log
✅ [53/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task53_20260417_184224.log
✅ [15/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task15_20260417_184224.log
✅ [1/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task1_20260417_184224.log
✅ [106/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task106_20260417_184224.log
✅ [102/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task102_20260417_184224.log
✅ [6/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task6_20260417_184224.log
✅ [78/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task78_20260417_184224.log
✅ [91/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task91_20260417_184224.log
✅ [71/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task71_20260417_184224.log
✅ [17/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task17_20260417_184224.log
✅ [36/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task36_20260417_184224.log
✅ [45/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task45_20260417_184224.log
✅ [60/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task60_20260417_184224.log
✅ [81/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task81_20260417_184224.log
✅ [61/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task61_20260417_184224.log
✅ [99/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task99_20260417_184224.log
✅ [5/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task5_20260417_184224.log
✅ [74/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task74_20260417_184224.log
✅ [50/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task50_20260417_184224.log
✅ [3/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task3_20260417_184224.log
✅ [67/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task67_20260417_184224.log
✅ [2/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task2_20260417_184224.log
✅ [23/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task23_20260417_184224.log
✅ [101/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task101_20260417_184224.log
✅ [24/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task24_20260417_184224.log
✅ [68/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task68_20260417_184224.log
✅ [75/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task75_20260417_184224.log
✅ [92/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task92_20260417_184224.log
✅ [82/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task82_20260417_184224.log
✅ [97/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task97_20260417_184224.log
✅ [25/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task25_20260417_184224.log
✅ [103/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task103_20260417_184224.log
✅ [40/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task40_20260417_184224.log
✅ [4/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task4_20260417_184224.log
✅ [95/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task95_20260417_184224.log
✅ [42/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task42_20260417_184224.log
✅ [94/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task94_20260417_184224.log
✅ [98/108] ssmtc64-100-5% 执行成功 | ssmtc64-100-5%_task98_20260417_184224.log
