============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
指令文件：test_commands.txt
总有效指令：360 条
Cache目录总数：2 个
单目录并行数：120
日志目录：每个Cache下的 logs/
============================================================

========================================
开始执行 Cache：share32 | 共 360 条指令 | 并行数：120
日志目录：share32/logs
========================================
✅ [233/360] share32 执行成功 | share32_task233_20260416_101417.log
✅ [234/360] share32 执行成功 | share32_task234_20260416_101438.log
✅ [260/360] share32 执行成功 | share32_task260_20260416_102827.log
✅ [230/360] share32 执行成功 | share32_task230_20260416_101235.log
✅ [256/360] share32 执行成功 | share32_task256_20260416_102743.log
✅ [251/360] share32 执行成功 | share32_task251_20260416_102710.log
✅ [236/360] share32 执行成功 | share32_task236_20260416_101500.log
✅ [240/360] share32 执行成功 | share32_task240_20260416_102046.log
✅ [160/360] share32 执行成功 | share32_task160_20260416_095952.log
✅ [232/360] share32 执行成功 | share32_task232_20260416_101335.log
✅ [242/360] share32 执行成功 | share32_task242_20260416_102209.log
✅ [247/360] share32 执行成功 | share32_task247_20260416_102628.log
✅ [257/360] share32 执行成功 | share32_task257_20260416_102748.log
✅ [258/360] share32 执行成功 | share32_task258_20260416_102806.log
✅ [249/360] share32 执行成功 | share32_task249_20260416_102646.log
✅ [252/360] share32 执行成功 | share32_task252_20260416_102712.log
✅ [244/360] share32 执行成功 | share32_task244_20260416_102458.log
✅ [238/360] share32 执行成功 | share32_task238_20260416_101648.log
✅ [253/360] share32 执行成功 | share32_task253_20260416_102720.log
✅ [239/360] share32 执行成功 | share32_task239_20260416_102036.log
✅ [243/360] share32 执行成功 | share32_task243_20260416_102410.log
✅ [254/360] share32 执行成功 | share32_task254_20260416_102721.log
✅ [246/360] share32 执行成功 | share32_task246_20260416_102621.log
✅ [255/360] share32 执行成功 | share32_task255_20260416_102738.log
✅ [296/360] share32 执行成功 | share32_task296_20260416_103458.log
✅ [241/360] share32 执行成功 | share32_task241_20260416_102048.log
✅ [285/360] share32 执行成功 | share32_task285_20260416_103353.log
✅ [267/360] share32 执行成功 | share32_task267_20260416_103041.log
✅ [264/360] share32 执行成功 | share32_task264_20260416_102943.log
✅ [278/360] share32 执行成功 | share32_task278_20260416_103314.log
✅ [250/360] share32 执行成功 | share32_task250_20260416_102649.log
✅ [273/360] share32 执行成功 | share32_task273_20260416_103147.log
✅ [287/360] share32 执行成功 | share32_task287_20260416_103427.log
✅ [271/360] share32 执行成功 | share32_task271_20260416_103130.log
✅ [293/360] share32 执行成功 | share32_task293_20260416_103453.log
✅ [266/360] share32 执行成功 | share32_task266_20260416_103036.log
✅ [263/360] share32 执行成功 | share32_task263_20260416_102936.log
✅ [288/360] share32 执行成功 | share32_task288_20260416_103433.log
✅ [265/360] share32 执行成功 | share32_task265_20260416_102958.log
✅ [283/360] share32 执行成功 | share32_task283_20260416_103343.log
✅ [268/360] share32 执行成功 | share32_task268_20260416_103050.log
✅ [245/360] share32 执行成功 | share32_task245_20260416_102523.log
✅ [282/360] share32 执行成功 | share32_task282_20260416_103341.log
✅ [248/360] share32 执行成功 | share32_task248_20260416_102634.log
✅ [275/360] share32 执行成功 | share32_task275_20260416_103223.log
✅ [331/360] share32 执行成功 | share32_task331_20260416_104203.log
✅ [270/360] share32 执行成功 | share32_task270_20260416_103115.log
✅ [262/360] share32 执行成功 | share32_task262_20260416_102911.log
✅ [330/360] share32 执行成功 | share32_task330_20260416_104200.log
✅ [276/360] share32 执行成功 | share32_task276_20260416_103253.log
✅ [289/360] share32 执行成功 | share32_task289_20260416_103441.log
✅ [280/360] share32 执行成功 | share32_task280_20260416_103324.log
✅ [321/360] share32 执行成功 | share32_task321_20260416_103937.log
✅ [294/360] share32 执行成功 | share32_task294_20260416_103454.log
✅ [324/360] share32 执行成功 | share32_task324_20260416_103948.log
✅ [325/360] share32 执行成功 | share32_task325_20260416_104000.log
✅ [286/360] share32 执行成功 | share32_task286_20260416_103426.log
✅ [261/360] share32 执行成功 | share32_task261_20260416_102907.log
✅ [303/360] share32 执行成功 | share32_task303_20260416_103653.log
✅ [269/360] share32 执行成功 | share32_task269_20260416_103106.log
✅ [329/360] share32 执行成功 | share32_task329_20260416_104049.log
✅ [284/360] share32 执行成功 | share32_task284_20260416_103345.log
✅ [279/360] share32 执行成功 | share32_task279_20260416_103315.log
✅ [274/360] share32 执行成功 | share32_task274_20260416_103219.log
✅ [328/360] share32 执行成功 | share32_task328_20260416_104043.log
✅ [272/360] share32 执行成功 | share32_task272_20260416_103140.log
✅ [277/360] share32 执行成功 | share32_task277_20260416_103308.log
✅ [338/360] share32 执行成功 | share32_task338_20260416_104317.log
✅ [332/360] share32 执行成功 | share32_task332_20260416_104205.log
✅ [322/360] share32 执行成功 | share32_task322_20260416_103943.log
✅ [327/360] share32 执行成功 | share32_task327_20260416_104032.log
✅ [344/360] share32 执行成功 | share32_task344_20260416_104522.log
✅ [281/360] share32 执行成功 | share32_task281_20260416_103325.log
✅ [326/360] share32 执行成功 | share32_task326_20260416_104011.log
